OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,1,גבעת ישעיהו,919,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,1,0,0,0,1,5.666027097140571,0.176490508,202405,1963.843942031568758,176490.507873614318669
-1,0,גיזו,1043,מועצה אזורית,ירושלים,מטה יהודה,5526,,,,,,,,,,,,,,,0,0.36829223,202405,2839.988964539417339,368292.230080556881148
-1,1,גפן,39,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,0,0,0,1,1,3.230646606320283,0.309535558,202405,3377.330515360374193,309535.558003666461445
-1,4,הראל,464,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,7,0,0,7,0,7,10,0,0,0,7,8,9.026814222347703,0.443124219,202405,3198.295179531419308,443124.218741224496625
-1,4,זכריה,799,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,0,0,5,0,5,6,0,0,0,1,2,8.449745794840263,0.473387022,202405,2807.041878832882958,473387.022180306666996
-1,4,זנוח,816,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,4,0,0,4,0,4,6,0,1,0,1,3,10.594462207842696,0.377555738,202405,3309.433429965205505,377555.738226990390103
-1,8,טל שחר,462,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,11,0,1,11,0,12,12,1,0,0,1,5,5.630109139207899,1.420931602246972,202405,6964.874652350038559,1420931.602246971800923
-1,1,יד השמונה,1134,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,1,0,1,0,1,2,0,0,0,0,0,5.389667724736294,0.185540195,202405,1818.471147385605263,185540.194882594194496
-1,1,ישעי,805,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.299100629507266,0.76976331,202405,4044.275283983733971,769763.309543840587139
-1,6,כסלון,859,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,6,0,1,6,0,7,7,1,0,0,1,3,30.872231939267472,0.194349408,202405,2852.751928377904733,194349.407966464175843
-1,5,כפר אוריה,364,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,4,1,0,4,1,5,8,1,1,0,1,8,10.308334008701557,0.485044431,202405,2887.497337195493856,485044.430630532384384
-1,5,לוזית,52,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,1,0,5,0,5,7,1,0,0,3,5,14.817947325272549,0.337428653,202405,3342.720482468278533,337428.652582150709350
-1,7,מבוא ביתר,771,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,8,3,2,5,0,8,10,1,0,1,5,9,18.062023852664023,0.387553469,202405,2435.558952748075171,387553.468930202303454
-1,2,מוצא עילית,208,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,1,0,2,0,2,2,0,0,0,1,1,7.432434582881482,0.269090831,202405,2099.055983471969739,269090.831234012614004
-1,5,מחסיה,776,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,1,1,3,0,5,8,0,0,0,5,6,22.572500527419276,0.221508468,202405,2088.889548537987594,221508.467523409664864
-1,4,מטע,822,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,5,0,1,5,0,6,7,1,0,0,4,5,10.781436911336352,0.371008061,202405,3004.668237059387138,371008.060696818865836
-1,1,מסילת ציון,742,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,0,0,0,0,1,3.510262086686190,0.284879013,202405,2980.099671734071308,284879.013391286425758
-1,3,מעלה החמישה,286,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,0,1,1,1,3,5,0,0,0,3,3,13.615836699082145,0.220331667,202405,2501.672124314524808,220331.667182982055238
-1,9,נווה אילן,405,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,11,1,1,10,0,11,12,3,0,0,2,7,52.915217258489285,0.170083399,202405,3224.997994664254747,170083.398808234400349
-1,3,נווה מיכאל,1071,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,1,0,3,0,3,6,0,1,0,3,4,6.724641852858709,0.446120413,202405,3001.576928333665364,446120.412899710296188
-1,0,נווה שלום,1259,מועצה אזורית,ירושלים,מטה יהודה,5526,,,,,,,,,,,,,,,0,0.48629346,202405,3176.795974746579304,486293.459711575880647
-1,1,נחושה,59,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2.565954128614956,0.38971858,202405,3448.360384294277537,389718.580253723193891
-1,2,נחם,809,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,0,0,2,0,2,4,1,0,0,2,4,9.864959064494895,0.20273779,202405,2139.046769671651418,202737.790083511499688
-1,3,נחשון,777,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,4,0,2,2,0,4,5,1,0,0,2,3,5.679599940639228,0.528206217,202405,3370.301973968773382,528206.217225637054071
-1,3,נטף,1254,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,4,0,0,3,0,4,3,0,0,0,3,3,14.381783840764580,0.208597211,202405,2709.201828870431200,208597.211112061224412
-1,17,נס הרים,825,מועצה אזורית,ירושלים,מטה יהודה,5526,0,3,15,2,1,14,2,18,25,6,0,0,8,18,48.532367761118437,0.350281694,202405,2709.636990691649316,350281.694140204344876
-1,1,"נתיב הל""""ה",693,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,1,0,1,0,1,1,0,0,0,1,1,2.086105683124186,0.479362099,202405,3135.845791216594989,479362.099480206379667
-1,1,עג'ור,794,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,1,0,0,1,1,1,0,0,0,0,1,2.673278346966798,0.374072532,202405,2623.524588224302079,374072.532003499625716
-1,3,עין נקובא,521,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,1,1,2,0,3,5,0,0,0,4,5,19.181198868601840,0.156403154,202405,2448.031253730721801,156403.153971296909731
-1,0,עין ראפה,514,מועצה אזורית,ירושלים,מטה יהודה,5526,,,,,,,,,,,,,,,0,0.051874657,202405,1242.159530015632981,51874.656887626013486
-1,0,עמינדב,779,מועצה אזורית,ירושלים,מטה יהודה,5526,,,,,,,,,,,,,,,0,0.172684571,202405,3146.723892698152667,172684.570806401578011
-1,2,צובה,465,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,2,0,0,2,0,2,2,0,0,0,1,1,5.400208332575569,0.370356082,202405,3034.991112288581917,370356.081993251980748
-1,1,צור הדסה,1113,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,2,3,3,0,0,3,1,0,0,0,1,1,3.042240662890117,0.328705093,202405,4057.664618436326236,328705.092992217047140
-1,5,צלפון,796,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,2,1,3,0,5,8,0,0,0,2,4,7.587239655761740,0.659001195,202405,5043.490028085589074,659001.195013394113630
-1,1,צפרירים,1079,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,1,0,1,1,0,0,0,0,1,6.405045787582422,0.156126909,202405,2098.210515786754513,156126.908872176689329
-1,6,צרעה,567,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,7,0,2,5,0,7,9,3,0,0,2,6,11.587969466579517,0.517778375,202405,2947.850797935165247,517778.375003869528882
-1,4,קרית ענבים,78,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,4,0,0,3,0,4,9,1,0,0,6,9,18.441553073570422,0.216901472,202405,2446.534766999921885,216901.471586610248778
-1,2,רמת רזיאל,460,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,1,0,3,0,3,3,1,0,0,2,3,10.531345356250247,0.18990926,202405,2749.120247884959099,189909.259676212212071
-1,10,רמת רחל,127,מועצה אזורית,ירושלים,מטה יהודה,5526,0,1,9,2,1,8,0,10,18,0,2,0,11,14,11.694338306118796,0.855114649,202405,3652.631533040246723,855114.649348542210646
-1,3,שדות מיכה,27,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,0,0,3,0,3,3,0,1,0,2,3,12.685151083580388,0.236496986,202405,2149.918190384154968,236496.986140211491147
-1,1,שואבה,741,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,1,0,0,0,1,1,2,0,0,0,2,2,5.812567575314308,0.172041011,202405,1983.239528686087851,172041.010627893847413
-1,12,שורש,456,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,20,2,5,13,0,20,24,1,2,0,18,24,64.256539560024848,0.18675142,202405,2625.041037003034035,186751.419889181473991
-1,1955,שטח כללי,5526,מועצה אזורית,ירושלים,מטה יהודה,5526,29,175,2872,53,463,2321,171,3076,3937,210,134,15,2328,3129,4.252288856011226,459.752398343382595,202405,376070.703922405256890,459752398.343382596969604
-1,4,שריגים (לי-און),1114,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,5,0,0,5,0,5,9,0,0,0,3,3,18.730246127324875,0.213558326,202405,2158.836899135103522,213558.325545148371020
-1,2,תירוש,10,מועצה אזורית,ירושלים,מטה יהודה,5526,0,2,1,0,1,2,0,3,2,0,0,0,2,2,3.873428125053174,0.516338482,202405,3757.718486592807949,516338.482457976206206
-1,3,תעוז,752,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,3,0,0,3,0,3,3,3,0,0,0,3,4.984649420248961,0.601847742,202405,4673.313925736568308,601847.742353395675309
-1,12,תרום,778,מועצה אזורית,ירושלים,מטה יהודה,5526,0,0,14,1,0,14,0,14,14,6,0,0,2,9,24.905520961328396,0.481820879,202405,3222.817364599192388,481820.878938159381505
-1,8,מטולה,43,מועצה מקומית,צפון,מטולה,0043,0,0,10,0,0,8,2,10,11,1,1,0,7,11,0.85180182,9.391855964972432,202405,16928.426295204193593,9391855.964972432702780
-1,124,מיתר,1268,מועצה מקומית,דרום,מיתר,1268,2,7,168,12,33,127,15,177,226,3,8,0,118,168,3.194468579342315,38.817098030599325,202405,56365.949401333484275,38817098.030599325895309
-1,11,אום אל קטף,2024,מועצה אזורית,חיפה,מנשה,5514,0,2,11,1,4,7,1,13,15,1,0,1,11,14,12.807007420016589,0.858904789,202405,4721.265095041045242,858904.788546280935407
-1,3,אל-עריאן,1316,מועצה אזורית,חיפה,מנשה,5514,0,0,7,0,1,6,0,7,3,0,0,0,3,3,37.272683861268710,0.080487899,202405,1300.811333624508734,80487.898622116670595
-1,559,ברקאי,617,מועצה אזורית,חיפה,מנשה,5514,4,22,1012,4,173,801,60,1038,1124,25,61,1,680,899,74.102727200049230,7.543582012722855,202405,17995.402939200073888,7543582.012722854502499
-1,12,גן השומרון,225,מועצה אזורית,חיפה,מנשה,5514,1,0,22,0,4,16,2,23,23,1,2,1,12,19,3.443296740858137,3.485032195340029,202405,20414.050766863929312,3485032.195340028963983
-1,98,גן שמואל,72,מועצה אזורית,חיפה,מנשה,5514,0,6,126,6,12,111,8,132,198,9,7,0,135,172,20.123726768299115,4.869873315631541,202405,22527.323915698481869,4869873.315631540492177
-1,22,כפר גליקסון,310,מועצה אזורית,חיפה,מנשה,5514,0,0,48,0,5,41,2,48,45,1,2,0,26,37,3.463392074498566,6.352154052089291,202405,12672.336865704608499,6352154.052089290693402
-1,1,כפר פינס,189,מועצה אזורית,חיפה,מנשה,5514,0,1,0,0,0,1,0,1,2,0,0,0,1,2,0.464677866,2.152028477082644,202405,11859.003829436052911,2152028.477082643657923
-1,43,להבות חביבה,715,מועצה אזורית,חיפה,מנשה,5514,1,6,58,2,2,56,3,65,77,3,5,2,45,63,12.556411480026258,3.424545306467615,202405,10376.260489610654986,3424545.306467615067959
-1,60,מאור,2055,מועצה אזורית,חיפה,מנשה,5514,0,8,111,0,19,91,9,119,118,2,4,2,68,92,11.244177364015231,5.336095123509716,202405,14183.646063027244963,5336095.123509715311229
-1,39,מגל,375,מועצה אזורית,חיפה,מנשה,5514,1,3,54,1,7,49,1,58,70,1,4,0,43,58,9.248832067709991,4.216748635339466,202405,13099.184157052977753,4216748.635339465923607
-1,42,מי עמי,1128,מועצה אזורית,חיפה,מנשה,5514,0,0,80,0,11,68,1,80,62,1,1,0,41,50,8.717734286306557,4.817765559334815,202405,15648.428778549154231,4817765.559334814548492
-1,13,מייסר,649,מועצה אזורית,חיפה,מנשה,5514,0,0,18,0,0,16,2,18,20,0,1,0,14,18,30.414415064945885,0.427428901,202405,3532.767964907952774,427428.900810364168137
-1,324,מענית,344,מועצה אזורית,חיפה,מנשה,5514,6,23,536,5,104,430,27,565,639,21,35,1,392,519,53.560042969984465,6.049285662103978,202405,18468.756015818355081,6049285.662103977985680
-1,7,מצפה אילן,1370,מועצה אזורית,חיפה,מנשה,5514,0,0,14,1,1,11,1,14,14,0,0,0,9,11,15.947927656025652,0.438928502,202405,3354.768211856513972,438928.502246821415611
-1,52,מצר,648,מועצה אזורית,חיפה,מנשה,5514,0,4,85,1,17,65,4,89,96,4,7,0,48,74,9.360261624134326,5.555400274915838,202405,18210.693635619489214,5555400.274915838614106
-1,2,משמרות,213,מועצה אזורית,חיפה,מנשה,5514,0,0,2,0,0,2,0,2,4,0,0,0,1,2,0.639467658,3.127601490617235,202405,13455.814378575389128,3127601.490617234725505
-1,11,עין עירון,223,מועצה אזורית,חיפה,מנשה,5514,0,1,12,1,0,13,0,13,19,0,2,0,12,17,5.180486269543374,2.123352795020453,202405,7094.908263402136981,2123352.795020452700555
-1,69,עין שמר,139,מועצה אזורית,חיפה,מנשה,5514,1,4,95,2,10,81,9,100,137,10,4,1,83,110,10.342532129886052,6.671480362204124,202405,19397.637783514317562,6671480.362204124219716
-1,42,קציר,1243,מועצה אזורית,חיפה,מנשה,5514,0,1,66,2,5,57,4,67,64,4,1,0,43,54,13.163647323120399,3.190605078444478,202405,8983.949063848094738,3190605.078444477636367
-1,101,רגבים,444,מועצה אזורית,חיפה,מנשה,5514,5,8,201,1,49,150,11,214,197,1,4,0,127,158,9.761442774564877,10.346831132706420,202405,24180.483922817918938,10346831.132706420496106
-1,12,שדה יצחק,2008,מועצה אזורית,חיפה,מנשה,5514,0,1,24,0,4,18,3,25,21,1,3,0,10,17,3.509210655020907,3.419572428013304,202405,9147.339196121940404,3419572.428013304248452
-1,5,שטח כללי,5514,מועצה אזורית,חיפה,מנשה,5514,0,0,9,0,1,8,0,9,11,0,0,0,5,6,2.469985932542461,2.024303027043271,202405,19084.558069334747415,2024303.027043271111324
-1,118,שטח כללי,5514,מועצה אזורית,חיפה,מנשה,5514,2,12,218,1,51,167,12,232,227,8,7,0,143,186,5.637955903402332,20.929571288202279,202405,74977.244031851252657,20929571.288202278316021
-1,2,תלמי אליעזר,2003,מועצה אזורית,חיפה,מנשה,5514,0,0,2,0,0,2,0,2,3,1,0,0,2,3,0.613953827,3.257573960685709,202405,10701.030075334731009,3257573.960685708560050
-1,0,תלמי אלעזר,2003,מועצה אזורית,חיפה,מנשה,5514,,,,,,,,,,,,,,,0,0.934744693,202405,4176.063157798084831,934744.692527325940318
-1,82,מסעדה,4203,מועצה מקומית,צפון,מסעדה,4203,2,4,142,9,41,101,2,148,137,2,5,0,71,102,6.826858630984017,12.011380992692477,202405,21006.705672305502958,12011380.992692476138473
-1,109,מעיליא,518,מועצה מקומית,צפון,מעיליא,0518,0,2,162,6,27,124,12,164,184,0,3,1,114,143,66.925055211857867,1.628687487144385,202405,7393.321680944607579,1628687.487144384533167
-1,2,אבירים,1220,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,5,0,0,5,0,5,4,0,0,0,4,4,2.420503047675589,0.826274523,202405,4449.334348656573638,826274.522529769688845
-1,14,אבן מנחם,1081,מועצה אזורית,צפון,מעלה יוסף,5552,1,2,14,0,2,13,2,17,19,4,1,0,7,15,1.771692042664889,7.902050504749070,202405,14832.260451197496877,7902050.504749069921672
-1,37,אלקוש,603,מועצה אזורית,צפון,מעלה יוסף,5552,1,1,63,0,13,50,2,65,50,7,1,0,30,43,7.178732711894499,5.154113056569777,202405,11472.025700930000312,5154113.056569777429104
-1,18,גורן,755,מועצה אזורית,צפון,מעלה יוסף,5552,0,2,22,2,3,16,5,24,29,1,2,0,20,25,1.839838035654200,9.783469876792525,202405,20377.337848412600579,9783469.876792525872588
-1,4,גורנות הגליל,1219,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,6,0,2,4,0,6,6,0,0,0,4,6,6.842208940532012,0.584606526,202405,3553.706522536809189,584606.526162146474235
-1,3,גיתה,1206,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,7,0,2,3,2,7,6,0,0,0,5,6,6.355205504395599,0.472053972,202405,3794.615185854451283,472053.971807054884266
-1,2,הילה,1208,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,2,0,0,2,0,2,2,0,0,0,2,2,2.304554474772199,0.867846702,202405,5268.502109114625455,867846.701778527582064
-1,4,זרעית,1130,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,10,0,4,6,0,10,4,0,0,0,3,3,1.005154112614761,3.979489264183168,202405,10264.038540439538338,3979489.264183167833835
-1,50,חוסן,662,מועצה אזורית,צפון,מעלה יוסף,5552,0,1,107,0,25,80,2,108,100,3,3,1,67,82,20.083865625729121,2.489560572240923,202405,10266.806692830694374,2489560.572240923065692
-1,30,יערה,795,מועצה אזורית,צפון,מעלה יוסף,5552,1,9,51,0,11,48,1,61,59,6,1,0,36,44,8.675669929709835,3.457946215457666,202405,11761.739083957334515,3457946.215457666199654
-1,91,לפידות,1173,מועצה אזורית,צפון,מעלה יוסף,5552,1,7,143,0,17,125,4,151,129,1,3,0,83,103,29.460094590591741,3.088924230034937,202405,10278.327883132722491,3088924.230034936685115
-1,8,מנות,1205,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,9,1,1,8,0,9,9,2,0,0,4,6,5.371104151533442,1.489451661017598,202405,6425.829263552323937,1489451.661017597885802
-1,56,מעונה,570,מועצה אזורית,צפון,מעלה יוסף,5552,0,3,101,2,16,72,15,104,106,1,1,0,81,89,25.574346406756614,2.189694278372841,202405,9947.980866103187509,2189694.278372841421515
-1,3,מתת,1184,מועצה אזורית,צפון,מעלה יוסף,5552,0,0,5,0,0,5,0,5,3,0,0,0,3,3,1.810002404777853,1.657456361428535,202405,5963.741038754202236,1657456.361428535310552
